,,,,,,,,,,,,,,,,,
#,competitionlaw,PROFESYONEL BÜYÜK İŞLETME,DENGELİ,PROFESYONEL KÜÇÜK İŞLETME,,,,,,,,,,,,,
#,nukes, BOMBARDIMAN UÇAKLARI, UZUN MENZİLLİ BOMBARDIMAN UÇAKLARI, FÜZELER, ICBM, DENİZALTIDAN FIRLATILAN, DENİZALTIDAN FIRLATILAN MIRV'LER, YÖRÜNGE BOMBARDIMAN UÇAKLARI,,,,,,,,,
#,socialmedia, AŞIRILIK YANLILARI YASAKLANDI, AŞAĞI ÇEKME POLİTİKALARI, AKTİF İZLEME, YAŞ KISITLAMALARI, ZAMAN KISITLAMALARI, TOPLAM YASAK,,,,,,,,,,


#,money_supply1,50,,,,,,,,,,,,,,,
#,money_supply2,-50,,,,,,,,,,,,,,,
#,mpt, Planlı, Arsa Satın Alındı, İnşaat şirketi İşe Alındı, Bina Başladı,% 25,% 50, Bina Tamamlandı, Dış Altyapı, Temizlik, Tamamlandı,,,,,
#,PPF, Temel Personel, Temel Koruyucu Donanım, PPF Planları, PPF Özel Ekipmanı, PPF Özel Muhafaza Araçları, PPF Ekipleri Eğitimi, PPF Uyarı Sistemleri, PPF Özel Harekat Ekibi, PPF Deniz Varlıkları, PPF Tahliye Merkezleri,,,,,,,
#,StateAnimalShelters, Küçük Barınaklar, Barınak Başına 5 Bakım Veren, Temel Eğitim, Orta Barınaklar, Barınak Başına 10 Bakım Veren, Temel Habitat Zenginleştirme, Dezenfektan Tabletler, Standart Eğitim, Artan Evcil Hayvan Malzemeleri, Reklamlar, Büyük Barınaklar, Barınak Başına 20 Bakım Veren,,,,
#,StateAnimalControl, Ekipman veya Eğitim Yok, Temel Eğitim, Elleçleme Eldivenleri, Jab Çubukları, Hayvan Kontrol Direkleri, Hayvan Kapmak, Ağızlıklar, Kafes Ağları, Kedi / Köpek Tuzakları / Densleri, Standart Eğitim, CO2 Tabancaları, Dart Tabancaları, Mezar Kutuları, Sedyeler ve Asansörler, Hayvan İzleme Mikroçipleri,
#,StateOrphanages, Küçük Çocuk Evleri [10-20], Eski Dönüştürülmüş Binalar [50-80], Orta Devlet tarafından inşa Edilmiş Yetimhaneler [100-200], Beş Yetim Başına Bir Personel, Günde iki Öğün Yemek, Temel Hibeler, Dört Yetim Başına Bir Personel, Büyük Devlet tarafından inşa Edilmiş Yetimhaneler [1000-2000], İyileştirilmiş yemek kalitesi, iş ve rehabilitasyon Eğitim, Günde 3 Öğün Yemek, Devasa Devlet tarafından İnşa Edilmiş Yetimhaneler [5000-8000], Üç Yetim Başına Bir Personel, İyileştirilmiş Personel Eğitimi, iki Yetim Başına Bir Personel,
#,PoliceTraining, Eğitim Yok, Minimum Tırmanma Eğitimi, Minimum El Ele Eğitim, Minimum isyan Kontrol Eğitimi, Minimum Ateşli Silah Eğitimi, Minimum Sürücü Eğitimi, Minimum SWAT / HRT Eğitimi, Tam Standart Eğitim Kursu, TVI Eğitimi, Takip Oluşumu Eğitimi, Gizli Eğitim, Soruşturma Eğitimi, Sorgulama Eğitimi, Tam İleri Eğitim,,
