#,refugeepolicyTOTAAL VERBOD, ALLEEN VAN OORLOGSZONES, OORLOGSZONES & RAMPEN, VLUCHT VERVOLGING, GEEN CONTROLES,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
#,competitionlaw,PRO BIG BUSINESS,EVENWICHTIG,PRO SMALL BUSINESS,,,,,,,,,,,,,
#,nukes,BOMBERS,LONG-RANGE Bommenwerpers,Raketten,ICBM,ONDERZEE-LAUNCHED,SUB-LAUNCHED MIRV's,ORBITALE BOMMERS,,,,,,,,,
#,socialmedia,EXTREMISTEN VERBODEN,AFSLUITINGSBELEID,ACTIEVE MONITORING,LEEFTIJDSBEPERKINGEN,TIJDSBEPERKINGEN,TOTAAL VERBOD,,,,,,,,,,


#,money_supply1,50,,,,,,,,,,,,,,,
#,money_supply2,-50,,,,,,,,,,,,,,,
#,mpt,Gepland,Gekochtegrond,Bouwbedrijf ingehuurd,Gebouw gestart,25%,50%,Gebouw voltooid,Buiteninfrastructuur,Opschonen,Voltooid,,,,,
#,PPF,Basispersoneel,Basisbeschermingsmiddelen,PPF-plannen,PPF-speciale uitrusting,PPF-speciale insluitingsvoertuigen,PPF-teamstraining,PPF-waarschuwingssystemen,PPF Special Operations-team,PPF-marinemiddelen,PPF-evacuatiecentra,,,,,,,
#,StateAnimalShelters,Kleine schuilplaatsen,5 zorgverleners per opvangcentrum,Basistraining,Medium opvangcentra,10 zorgverleners per opvangcentrum,Verrijking van de basishabitat,Desinfectietabletten,Standaard training,Meer dierbenodigdheden,Advertenties,Grote opvangcentra,20 zorgverleners per opvangcentrum,,,,
#,StateAnimalControl,Geen uitrusting of training,Basistraining,Handhandschoenen,Jab Sticks,Dierencontrolestokken,Dierengrijper,Muilkorven,Kooinetten,Katten-/hondenvallen/holen,Standaardtraining,CO2-pistolen,Dartpistolen,Begrafenisdozen,Branches en Liften, Diervolgmicrochips,
#,StateOrphanages,Kleine kindertehuizen [10-20],Oude verbouwde gebouwen [50-80],Middelgrote staat gebouwde weeshuizen [100-200], één medewerker per vijf weeskinderen, twee maaltijden per dag, basistoelagen, één medewerker per vier weeskinderen ,Grote door de staat gebouwde weeshuizen [1000-2000],Verbeterde kwaliteit van maaltijden,Baan en revalidatietraining,3 maaltijden per dag,Grote door de staat gebouwde weeshuizen[5000-8000],Eén medewerker per drie weeskinderen,Betere opleiding van personeel,Eén medewerker per twee weeskinderen,
#,PoliceTraining,Geen training,Minimale de-escalatietraining,Minimale hand-to-handtraining,Minimale Riot-Control Training,Minimale vuurwapentraining,Minimale rijopleiding,Minimale SWAT/HRT-training,Volledige standaardtraining,TVI-training, Pursuit Formation-training, Undercover-training, onderzoekstraining, ondervragingstraining, volledige geavanceerde training,,
#,tax_fraud_department,"Afdeling Belastingfraude","een afdeling met agenten die belast zijn met het onderzoeken van mensen, bedrijven en andere entiteiten, de focus ligt op het opsporen van belastingfraude en andere soortgelijke zaken. Het creëren van een afdeling terwijl een land problemen heeft met belastingontduiking verhoogt de kosten van het runnen van de afdeling. Het is raadzaam om er een op te richten vóór de genoemde problemen of zo vroeg mogelijk in de genoemde problemen.",
#,contributions_to_the_european_union,"Bijdragen aan de Europese Unie","EU-landen kunnen euro’s bijdragen aan de EU, die voor veel dingen zullen worden gebruikt, van het ondersteunen van EU-begunstigden tot zelfs humanitaire hulp.",
#,un_nation_status1,"VN-natiestatus","De status van lid van een natie kan veel dingen veranderen; zonder deze status verlies je de legitimiteit, maar daarmee verkrijg je die wel.",
#,TheDMZ,"De Gedemilitariseerde Zone","De Korea's zijn officieel in oorlog sinds de jaren vijftig, hoewel het het grootste deel van de geschiedenis koud is geweest, is de grens nog steeds sterk gemilitariseerd.",

#,nato,PARTNERSCHAP,KLEINE BIJDRAGEN,STEUNENDE BIJDRAGEN,ACTIEVE OPERATIES
