#,competitionlaw, ЗА ВЕЛИКИЙ БІЗНЕС, ЗБАЛАНСОВАНИЙ, ЗА МАЛИЙ БІЗНЕС,,,,,,,,,,,,,
#,nukes, БОМБАРДУВАЛЬНИКИ, БОМБАРДУВАЛЬНИКИ ДАЛЬНЬОГО РАДІУСУ ДІЇ, РАКЕТИ, МІЖКОНТИНЕНТАЛЬНІ БАЛІСТИЧНІ РАКЕТИ, ЩО ЗАПУСКАЮТЬСЯ З ПІДВОДНИХ ЧОВНІВ, ПІДВОДНІ РАКЕТНІ КОМПЛЕКСИ MIRV, ОРБІТАЛЬНІ БОМБАРДУВАЛЬНИКИ,,,,,,,,,
#,socialmedia, ЕКСТРЕМІСТИ ЗАБОРОНЕНІ, ПОЛІТИКА ВИДАЛЕННЯ, АКТИВНИЙ МОНІТОРИНГ, ВІКОВІ ОБМЕЖЕННЯ, ЧАСОВІ ОБМЕЖЕННЯ, ПОВНА ЗАБОРОНА,,,,,,,,,,

#,money_supply1,50,,,,,,,,,,,,,,,
#,money_supply2,-50,,,,,,,,,,,,,,,
#,mpt, Заплановано, Земля куплена, найнята будівельна компанія, будівництво розпочато, 25%, 50%, будівництво завершено, зовнішня інфраструктура, Чисто укомплектований, закінчений,,,,,
#,PPF, Основний персонал, базове Захисне спорядження, плани PPF, спеціальне обладнання PPF, спеціальні транспортні засоби стримування PPF, навчання команд PPF, системи оповіщення PPF, Команда спеціальних операцій PPF, Військово-морські сили PPF, Евакуаційні центри PPF,,,,,,,
#,StateAnimalShelters, Невеликі притулки, 5 вихователів у притулку, базове навчання, середні притулки, 10 вихователів у притулку, базове збагачення середовища проживання, дезінфікуючі Таблетки, стандартне навчання, збільшення Поставок зоотоварів, Реклама, великі притулки, 20 вихователів у притулку,,,,
#,StateAnimalControl, Без обладнання або навчання, базове навчання, поводження рукавички, тростини для уколів, Палиці для контролю за тваринами, захоплення для тварин, Намордники, сітки для кліток, пастки для кішок / собак / лігва, стандартна дресирування, CO2-пістолети, рушниці для дротиків, Похоронні ящики, Носилки і підйомники, мікрочіпи для відстеження тварин,
#,StateOrphanages, Невеликі дитячі будинки [10-20], старі переобладнані будівлі [50-80], середні Державні Дитячі будинки [100-200], один співробітник на П'ятьох сиріт, дворазове харчування, базові гранти, Один співробітник на чотирьох сиріт, великі державні Дитячі будинки [1000-2000], Покращена якість харчування, Робота та реабілітація навчання, триразове харчування, величезні державні Дитячі будинки [5000-8000], Один співробітник на трьох сиріт, Покращена підготовка персоналу, Один двох сиріт,
#,PoliceTraining, Без підготовки, Мінімальна підготовка з деескалації, Мінімальна підготовка з рукопашного бою, Мінімальна підготовка по боротьбі з заворушеннями, Мінімальна підготовка з володіння вогнепальною зброєю, Мінімальна підготовка водіїв, Мінімальна підготовка спецназу/HRT, повний стандартний курс навчання, навчання TVI, навчання з формування переслідування, навчання під прикриттям, навчання розслідуванню, навчання допиту, повний стандартний курс навчання підвищення кваліфікації,,
#,TaxFraudDepartment,Дуже базові операції, Основний відділ, Основні операції, Єдина слідча група, Допомога поліції, Обмін основною інформацією, Добре забезпечені агенти, Повні повноваження агента, Міжвідомча співпраця, Повний обмін інформацією, Збільшення ресурсів агентства, Внутрішні розслідування, Повністю обладнане бюро судово-медичної експертизи, Кілька слідчих груп,,
#,UNNationStatus,Не член, держава-спостерігач, член, постійний член,,,,,,,,,,,,
#,TheDMZ,Нормований кордон, посилена безпека, висока тривога, DMZ, надзвичайна безпека, експансивний технологічний моніторинг, нереалістичні витрати,,,,,,,,,

#,nato,ПАРТНЕРСТВО,НЕВЕЛИКІ ВНЕСКИ,ЗНАЧНІ ВНЕСКИ,АКТИВНІ ОПЕРАЦІЇ
